Date/Time,B1F_PUBLIC:Zone Mean Air Temperature [C](Hourly),B1F_PUBLIC:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_PUBLIC:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_RETAIL:Zone Mean Air Temperature [C](Hourly),B1F_RETAIL:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_RETAIL:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_PUBLIC:Zone Air Relative Humidity [%](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Rate [W](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Rate [W](Hourly),B1F_RETAIL:Zone Air Relative Humidity [%](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Rate [W](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Rate [W](Hourly) 
 08/02  20:00:00,23.082489669343378,-637.6468997678297,-619.1770967494627,23.279375646803505,-1736.1537856262312,-1645.5890585633542,32.59004024488435,0.0,0.0,0.0,0.0,32.20425330700871,0.0,0.0,0.0,0.0 
 08/02  21:00:00,22.802454763930157,-720.1686638096462,-716.1759910022699,23.09370811916636,-2323.062748801977,-2264.523526258689,33.147528754080504,0.0,0.0,0.0,0.0,32.56780982965224,0.0,0.0,0.0,0.0 
 08/02  22:00:00,22.506677453437472,-730.2080666926768,-730.6064463540304,22.866849665379018,-2658.3043861766687,-2627.769508172279,33.74795370294039,0.0,0.0,0.0,0.0,33.01825993691429,0.0,0.0,0.0,0.0 
 08/02  23:00:00,22.21126490912873,-720.7222842675009,-723.7965150803243,22.61784778660671,-2828.075539630537,-2815.3280082302526,34.359869733914465,0.0,0.0,0.0,0.0,33.52073504090775,0.0,0.0,0.0,0.0 
 08/02  24:00:00,21.930256848106342,-654.7304337056148,-666.2884986655469,22.361224070398183,-2824.266425765928,-2835.5441467240416,34.953490867383955,0.0,0.0,0.0,0.0,34.04757739247203,0.0,0.0,0.0,0.0 
 08/03  01:00:00,21.68379031624971,-559.9485283043944,-572.9619564352997,22.112728006399287,-2666.5365011948543,-2694.279633460334,35.53521689730613,0.0,0.0,0.0,0.0,34.61685879277437,0.0,0.0,0.0,0.0 
 08/03  02:00:00,21.481732844068063,-436.92729793696157,-453.1210600881771,21.884809456548922,-2380.3364121997256,-2422.763525247315,36.008396710731006,0.0,0.0,0.0,0.0,35.131846366599376,0.0,0.0,0.0,0.0 
 08/03  03:00:00,21.32476530328927,-354.75682504396343,-360.4331043975212,21.68563302586476,-2061.3813420375877,-2098.0928711324086,36.356354073669024,0.0,0.0,0.0,0.0,35.56192129718791,0.0,0.0,0.0,0.0 
 08/03  04:00:00,21.183390889687303,-354.5739460841534,-352.5424354383208,21.5103647679168,-1865.1792942896554,-1882.9771413208875,36.67304787401727,0.0,0.0,0.0,0.0,35.94530196136118,0.0,0.0,0.0,0.0 
 08/03  05:00:00,21.04240502534608,-338.3880041811702,-342.2815205939122,21.349018650305858,-1730.7352128414163,-1747.8957101846067,36.99195315623953,0.0,0.0,0.0,0.0,36.30235751076573,0.0,0.0,0.0,0.0 
 08/03  06:00:00,20.907954041369972,-334.32986996508293,-333.2330966632592,21.198648452853533,-1632.583358889741,-1641.6900628813537,37.298994890760966,0.0,0.0,0.0,0.0,36.63872608688153,0.0,0.0,0.0,0.0 
 08/03  07:00:00,20.774929495521913,-318.03303231502235,-322.8964370452053,21.055515505897503,-1554.5424624622215,-1566.8419694077982,37.60559736803131,0.0,0.0,0.0,0.0,36.96217074655768,0.0,0.0,0.0,0.0 
 08/03  08:00:00,20.664297546432405,-208.5559851039866,-229.75032585940488,20.923835183079014,-1345.6518351462296,-1384.968844811592,37.86269882395542,0.0,0.0,0.0,0.0,37.26255688016934,0.0,0.0,0.0,0.0 
 08/03  09:00:00,20.626230102559198,41.09986637797283,3.1617146366501636,20.824206142966474,-815.3466739171267,-902.075026635534,37.951598438606204,0.0,0.0,0.0,0.0,37.49161986323709,0.0,0.0,0.0,0.0 
 08/03  10:00:00,20.713807201357422,408.5557803840471,358.52532778471283,20.790943574476895,146.936746160702,3.6283649150218196,37.747498214386,0.0,0.0,0.0,0.0,37.568434661127114,0.0,0.0,0.0,0.0 
 08/03  11:00:00,20.954215999984694,774.0363736443754,732.0489417575554,20.860312542202273,1434.2216641595564,1264.4487468989291,37.193516723587514,0.0,0.0,0.0,0.0,37.4084719473585,0.0,0.0,0.0,0.0 
 08/03  12:00:00,21.325728646934,1056.7667646198333,1024.4924748395413,21.049070462195978,2773.631306065704,2607.8941544550835,36.355179204863504,0.0,0.0,0.0,0.0,36.9770726655338,0.0,0.0,0.0,0.0 
 08/03  13:00:00,21.80069524499332,1283.1842832130997,1258.8578555825484,21.35523314653118,4031.3771488519224,3881.3905872237337,35.31408071051037,0.0,0.0,0.0,0.0,36.28917210254267,0.0,0.0,0.0,0.0 
 08/03  14:00:00,22.336479141463847,1330.9703704274602,1335.1452863726852,21.76051648111428,4906.057577265487,4824.364118328905,34.17931546578984,0.0,0.0,0.0,0.0,35.400445531559846,0.0,0.0,0.0,0.0 
 08/03  15:00:00,22.862296326706947,1256.5018993276174,1267.3223369124612,22.220325709167863,5249.766553203311,5226.605016732003,33.10515028417397,0.0,0.0,0.0,0.0,34.42143999267118,0.0,0.0,0.0,0.0 
 08/03  16:00:00,23.347373024195075,1115.8095609448308,1139.1997813540866,22.692854236163242,5174.060450179823,5204.366220375534,32.14770771372672,0.0,0.0,0.0,0.0,33.44680526100473,0.0,0.0,0.0,0.0 
 08/03  17:00:00,23.744021646218656,810.9690492810382,855.9850629247069,23.135163613223067,4536.091405695676,4644.744922481434,31.38768899445097,0.0,0.0,0.0,0.0,32.562351065724705,0.0,0.0,0.0,0.0 
 08/03  18:00:00,24.003050747097827,467.9596394192213,508.5264829506866,23.49828410805536,3464.2047365678955,3608.66155987811,30.90225124918382,0.0,0.0,0.0,0.0,31.855765513419705,0.0,0.0,0.0,0.0 
 08/03  19:00:00,24.128017312867716,137.7361456806118,182.4943323782013,23.756737613830865,2225.889853993901,2389.6748523057427,30.671097609666795,0.0,0.0,0.0,0.0,31.363333653672495,0.0,0.0,0.0,0.0 
 08/03  20:00:00,24.094055914705045,-318.86988829491816,-258.83252887000253,23.890418338903572,672.9604844361388,883.4544983291801,30.733748214364642,0.0,0.0,0.0,0.0,31.111967079034574,0.0,0.0,0.0,0.0 
 08/03  21:00:00,23.898033836896285,-585.754587108343,-571.23961320678,23.882228281952884,-766.7800383333615,-617.1924428144783,31.09799304579557,0.0,0.0,0.0,0.0,31.12729612042221,0.0,0.0,0.0,0.0 
 08/03  22:00:00,23.6499183211164,-610.9997993866239,-614.3800973839875,23.77137473309454,-1585.748338089687,-1513.6396750839058,31.565796969800733,0.0,0.0,0.0,0.0,31.33561963747867,0.0,0.0,0.0,0.0 
 08/03  23:00:00,23.41283977144633,-547.3939841481686,-557.3471040790055,23.610296061567624,-1909.0208344266625,-1888.8481641791013,32.02012626480811,0.0,0.0,0.0,0.0,31.641067622828096,0.0,0.0,0.0,0.0 
 08/03  24:00:00,23.2003264665548,-509.23638523148963,-510.70879717928324,23.432753902010038,-2003.7667712477526,-1996.070436414975,32.4336727553965,0.0,0.0,0.0,0.0,31.981590962904107,0.0,0.0,0.0,0.0 
 08/04  01:00:00,22.99312177783966,-515.5592918651196,-514.9079855014877,23.24870600013424,-2076.550254491295,-2069.8537524854646,32.97527745295292,0.0,0.0,0.0,0.0,32.46944431900205,0.0,0.0,0.0,0.0 
 08/04  02:00:00,22.786825648329877,-503.7421022835945,-506.20660266157483,23.060350290356485,-2110.2557008077606,-2109.4196483060946,33.47016385241125,0.0,0.0,0.0,0.0,32.92021782522294,0.0,0.0,0.0,0.0 
 08/04  03:00:00,22.583719737279385,-508.9834925757664,-507.28870285634304,22.870228306990597,-2135.472803443516,-2131.479987642438,33.88520697832891,0.0,0.0,0.0,0.0,33.30137057421389,0.0,0.0,0.0,0.0 
 08/04  04:00:00,22.380290169415392,-492.9440660172619,-497.991792932521,22.67825656196331,-2137.289673370688,-2142.034959143723,34.30671157547881,0.0,0.0,0.0,0.0,33.6912791723007,0.0,0.0,0.0,0.0 
 08/04  05:00:00,22.19385596951893,-428.24016909784905,-437.9946869307608,22.490815167718928,-2030.3733464965444,-2050.212301141909,34.698150735925395,0.0,0.0,0.0,0.0,34.07693361296196,0.0,0.0,0.0,0.0 
 08/04  06:00:00,22.034922189708904,-372.6340441581684,-375.79164049230974,22.316861872706056,-1860.4276940014013,-1880.183999371482,35.035828379059346,0.0,0.0,0.0,0.0,34.43927766536172,0.0,0.0,0.0,0.0 
 08/04  07:00:00,21.877984417986085,-417.34097380087724,-410.3344126639862,22.15302099917384,-1831.8029320001426,-1827.8185848175203,35.37297871565816,0.0,0.0,0.0,0.0,34.78455377803165,0.0,0.0,0.0,0.0 
 08/04  08:00:00,21.730345115611737,-248.55398803480784,-292.6738692257989,21.995195158715617,-1600.9146804075767,-1664.67170372787,35.69335481339312,0.0,0.0,0.0,0.0,35.120814396583725,0.0,0.0,0.0,0.0 
 08/04  09:00:00,21.72741442965944,262.44287886240863,191.3789564750498,21.892571830528954,-561.5550155089758,-732.9691728002933,35.699753407524085,0.0,0.0,0.0,0.0,35.341342297174876,0.0,0.0,0.0,0.0 
 08/04  10:00:00,21.97866222508141,1107.6101012960096,960.4063848008161,21.924528120117465,1553.3738931993735,1195.022817012507,35.15725803883373,0.0,0.0,0.0,0.0,35.27256692872063,0.0,0.0,0.0,0.0 
 08/04  11:00:00,22.716819610529704,2599.744094287088,2404.297715270981,22.238632999447088,5814.669496641422,5178.205274896012,33.61833345271197,0.0,0.0,0.0,0.0,34.60502370054066,0.0,0.0,0.0,0.0 
 08/04  12:00:00,23.99777661652743,3961.9426517784304,3906.275554011834,22.959364200783902,11310.255555751892,10933.310049445621,31.124441975127496,0.0,0.0,0.0,0.0,33.127650173371,0.0,0.0,0.0,0.0 
 08/04  13:00:00,25.73659373702145,4578.858144939162,4547.75489391195,24.19075574432125,15913.295651591667,15657.633814883531,28.060604340461975,0.0,0.0,0.0,0.0,30.763362962358645,0.0,0.0,0.0,0.0 
 08/04  14:00:00,27.660497099715144,4707.070209233771,4720.690275225972,25.776427494923475,18814.579045141392,18699.714224729803,25.05733310981548,0.0,0.0,0.0,0.0,27.99186157011279,0.0,0.0,0.0,0.0 
 08/04  15:00:00,29.35294047654721,3195.2805646012494,3332.312685395104,27.45870464186912,17218.1174078111,17482.231887029542,22.705211118748025,0.0,0.0,0.0,0.0,25.349760829371355,0.0,0.0,0.0,0.0 
 08/04  16:00:00,30.146952221770295,869.6090803691004,1043.6348254450859,28.73806251836055,10611.270914062792,11355.852833052231,21.686250394378163,0.0,0.0,0.0,0.0,23.523944868130172,0.0,0.0,0.0,0.0 
 08/04  17:00:00,30.25326710112968,-195.61382303857454,-108.16600413997462,29.428101649474016,4808.4465462589815,5423.342880936552,21.554118460995802,0.0,0.0,0.0,0.0,22.60157077022179,0.0,0.0,0.0,0.0 
 08/04  18:00:00,30.09299067499182,-463.2085628760633,-463.88498904284654,29.691395835795454,1359.2873764684728,1660.4078462418825,21.753177686321344,0.0,0.0,0.0,0.0,22.260835565662486,0.0,0.0,0.0,0.0 
 08/04  19:00:00,29.84573765733175,-861.1396705583893,-769.9052412693434,29.714914767311207,-881.0904046528453,-578.8453150318086,22.064489766660845,0.0,0.0,0.0,0.0,22.230707463962837,0.0,0.0,0.0,0.0 
 08/04  20:00:00,29.34678537825178,-1509.7518014043862,-1449.146164694692,29.51442606026007,-3472.607039457669,-3162.208098966351,22.708472351188508,0.0,0.0,0.0,0.0,22.489104263564837,0.0,0.0,0.0,0.0 
 08/04  21:00:00,28.669478441231853,-1714.2813334799557,-1709.8256055364834,29.104466641862697,-5298.685068556708,-5131.367118246363,23.616037680794953,0.0,0.0,0.0,0.0,23.027907972346412,0.0,0.0,0.0,0.0 
 08/04  22:00:00,27.955180129052515,-1764.2642987261252,-1758.8730743112237,28.570892175075628,-6277.564888796826,-6186.151944660672,24.617518618255527,0.0,0.0,0.0,0.0,23.75087468265297,0.0,0.0,0.0,0.0 
 08/04  23:00:00,27.224671010173203,-1786.6687674293578,-1791.0871228058022,27.968957386335596,-6846.7966218033125,-6801.107576310288,25.691582254878337,0.0,0.0,0.0,0.0,24.597266085452816,0.0,0.0,0.0,0.0 
 08/04  24:00:00,26.51794000481189,-1640.0122475689236,-1669.513943010035,27.337400630117166,-6922.967244089075,-6949.101074354994,26.78088443289613,0.0,0.0,0.0,0.0,25.5219097092609,0.0,0.0,0.0,0.0 
 08/05  01:00:00,25.90125542290606,-1379.8306739519496,-1413.73512243606,26.7247403843413,-6487.718727333486,-6566.004147899163,27.768628852151924,0.0,0.0,0.0,0.0,26.451334951836657,0.0,0.0,0.0,0.0 
 08/05  02:00:00,25.380776724075588,-1200.2446761239823,-1215.9860018851423,26.163087652090052,-5895.2755753485735,-5969.979433825606,28.63588051256489,0.0,0.0,0.0,0.0,27.338697975869184,0.0,0.0,0.0,0.0 
 08/05  03:00:00,24.90768394332444,-1140.9925234532616,-1145.600388224344,25.650358650821943,-5456.871548789365,-5504.958619651351,29.453991543701083,0.0,0.0,0.0,0.0,28.181148225735814,0.0,0.0,0.0,0.0 
 08/05  04:00:00,24.454611506912453,-1085.482991961668,-1095.4181612884763,25.17162579982043,-5136.371590858823,-5178.2243582042875,30.262270684005006,0.0,0.0,0.0,0.0,28.994305202691432,0.0,0.0,0.0,0.0 
 08/05  05:00:00,24.034701288293938,-977.5786107864071,-994.6786030552793,24.723128780516454,-4783.932149542543,-4835.373519230079,31.033685828756703,0.0,0.0,0.0,0.0,29.78017002796547,0.0,0.0,0.0,0.0 
 08/05  06:00:00,23.66994779922983,-823.1380676942102,-843.0002695069953,24.312216392783508,-4310.901705208607,-4378.077547954915,31.72171988448697,0.0,0.0,0.0,0.0,30.521268115683295,0.0,0.0,0.0,0.0 
 08/05  07:00:00,23.3615101104872,-712.0657812822727,-723.8282097604076,23.94650914577776,-3820.6929218679343,-3880.774519457998,32.31701656721022,0.0,0.0,0.0,0.0,31.198351496284836,0.0,0.0,0.0,0.0 
 08/05  08:00:00,23.108007810094307,-503.30878702161647,-543.2998789853757,23.627438379632355,-3217.8941552914603,-3314.7025312764463,32.81562571102302,0.0,0.0,0.0,0.0,31.8029122809359,0.0,0.0,0.0,0.0 
 08/05  09:00:00,22.980456966428587,-131.49584445573942,-175.34644040075472,23.38235102581027,-2182.2180624215625,-2327.813939598909,33.069674521989114,0.0,0.0,0.0,0.0,32.276160968124685,0.0,0.0,0.0,0.0 
 08/05  10:00:00,22.98932191425412,185.75963550789345,140.8947693489954,23.239037787255114,-979.5960881092183,-1141.3147880673164,33.05194590074355,0.0,0.0,0.0,0.0,32.55654295491041,0.0,0.0,0.0,0.0 
 08/05  11:00:00,23.215340845420926,1134.0223532430823,948.3125837741213,23.237885249859577,1331.7207986749952,912.4354068395287,32.60423283984134,0.0,0.0,0.0,0.0,32.55884401919003,0.0,0.0,0.0,0.0 
 08/05  12:00:00,24.009064465521064,2922.046092093249,2723.185183750812,23.555441839137643,6357.982743709583,5664.0096170447805,31.086711260989944,0.0,0.0,0.0,0.0,31.942159775460166,0.0,0.0,0.0,0.0 
 08/05  13:00:00,25.27944399292131,3115.2909799032527,3216.0286362506477,24.310543931733175,10369.815377814426,10283.73768140288,28.81549971442095,0.0,0.0,0.0,0.0,30.528051822901368,0.0,0.0,0.0,0.0 
 08/05  14:00:00,26.25067431443569,1668.984659889596,1833.8836749650911,25.220063656114043,9165.943396946672,9484.460280727413,27.19832597573283,0.0,0.0,0.0,0.0,28.912967277058332,0.0,0.0,0.0,0.0 
 08/05  15:00:00,26.764343816768687,1006.6471168900207,1041.6493892342019,25.936564198681996,6774.4085936509055,7029.183658048197,26.386087978658402,0.0,0.0,0.0,0.0,27.70779669425498,0.0,0.0,0.0,0.0 
 08/05  16:00:00,27.21780968739963,1444.015448196229,1315.960135140348,26.50440369088593,6282.8290691485445,6167.34795397692,25.693447783488942,0.0,0.0,0.0,0.0,26.79367274718171,0.0,0.0,0.0,0.0 
 08/05  17:00:00,27.974426567063745,2042.340721209062,2042.492094714372,27.146029296783663,7819.506034839635,7655.895869133557,24.58325879105917,0.0,0.0,0.0,0.0,25.802469885655256,0.0,0.0,0.0,0.0 
 08/05  18:00:00,28.678808180948074,1233.6025905858887,1377.7135397344807,27.845823719703148,7053.495329793632,7304.822204747715,23.595357570723976,0.0,0.0,0.0,0.0,24.767195366395573,0.0,0.0,0.0,0.0 
 08/05  19:00:00,28.93108631403922,-31.762787041468528,131.3403743784874,28.352230352923755,3739.291702212249,4242.753796156004,23.252176380436627,0.0,0.0,0.0,0.0,24.04641874973434,0.0,0.0,0.0,0.0 
 08/05  20:00:00,28.688355398928664,-1060.7210580958877,-962.4654915660942,28.506263706712105,-321.8958889152923,162.86586701153124,23.582061716825628,0.0,0.0,0.0,0.0,23.83181261953672,0.0,0.0,0.0,0.0 
 08/05  21:00:00,28.154999176255824,-1434.280812306211,-1418.3993104658002,28.331929279691565,-3224.858351315608,-2949.5920567348976,24.32469794215776,0.0,0.0,0.0,0.0,24.074699306622435,0.0,0.0,0.0,0.0 
 08/05  22:00:00,27.541884736396696,-1551.4625700384731,-1537.9266481225916,27.958065707729805,-4818.921378400262,-4665.242753478271,25.210760588980786,0.0,0.0,0.0,0.0,24.604772233857897,0.0,0.0,0.0,0.0 
 08/05  23:00:00,26.882731282737545,-1662.6499452765997,-1652.9075485891744,27.469899780051833,-5819.593617358416,-5720.789711255381,26.20425368245511,0.0,0.0,0.0,0.0,25.31667086632452,0.0,0.0,0.0,0.0 
 08/05  24:00:00,26.198177431361316,-1667.9755593535629,-1675.6544513843073,26.912155365803898,-6361.826721618503,-6323.288696100785,27.28282759902179,0.0,0.0,0.0,0.0,26.15847553720855,0.0,0.0,0.0,0.0 
 08/06  01:00:00,25.536662580645576,-1562.761364721471,-1581.8677536032696,26.326481929933202,-6467.625212579984,-6479.0999319600505,28.358386660481255,0.0,0.0,0.0,0.0,27.062808134693864,0.0,0.0,0.0,0.0 
 08/06  02:00:00,24.936699413966885,-1377.5658870945142,-1404.1178325531391,25.749193142489077,-6208.489803447703,-6261.4394745015825,29.379962845626906,0.0,0.0,0.0,0.0,27.994345521762696,0.0,0.0,0.0,0.0 
 08/06  03:00:00,24.41574134487508,-1194.3303070005354,-1215.7689377555446,25.207453065690558,-5739.720280482869,-5807.222494344197,30.30867848049349,0.0,0.0,0.0,0.0,28.909603933671228,0.0,0.0,0.0,0.0 
 08/06  04:00:00,23.960609096427135,-1056.382293820439,-1072.7933955391088,24.711387520002692,-5239.981808795672,-5304.888633650268,31.147282434129906,0.0,0.0,0.0,0.0,29.777372454418618,0.0,0.0,0.0,0.0 
 08/06  05:00:00,23.56082731551392,-920.5312510427071,-936.9843551042838,24.261304160834484,-4734.357532594582,-4800.60094215108,31.905519449896993,0.0,0.0,0.0,0.0,30.59018114561268,0.0,0.0,0.0,0.0 
 08/06  06:00:00,23.204340163284147,-856.2283135847002,-860.8797634478703,23.855119708342784,-4306.49560304113,-4354.3291421174,32.599330796810484,0.0,0.0,0.0,0.0,31.34526007082987,0.0,0.0,0.0,0.0 
 08/06  07:00:00,22.871487912095162,-777.1565126518872,-792.7840160578326,23.483566347754255,-3945.3754715155173,-3995.776739455585,33.26250275953337,0.0,0.0,0.0,0.0,32.05442229116433,0.0,0.0,0.0,0.0 
 08/06  08:00:00,22.59963593069384,-538.1610514592502,-578.4675725271547,23.152567327759012,-3358.9146643256595,-3454.2409208084528,33.81523508907451,0.0,0.0,0.0,0.0,32.70136580713947,0.0,0.0,0.0,0.0 
 08/06  09:00:00,22.46415765733246,-97.71573518464584,-164.33341761897861,22.895556357990134,-2261.4654329127475,-2433.492124630483,34.09443647309385,0.0,0.0,0.0,0.0,33.21372797856222,0.0,0.0,0.0,0.0 
 08/06  10:00:00,22.54381769416057,510.62234136702943,429.41029359051805,22.767576199990184,-479.6939370179931,-737.3652720007308,33.93003153331017,0.0,0.0,0.0,0.0,33.47214887546425,0.0,0.0,0.0,0.0 
 08/06  11:00:00,22.88954772207338,1217.9522719149313,1125.2299820902874,22.82930627230362,1961.097158935575,1623.7487783027018,33.22689510007998,0.0,0.0,0.0,0.0,33.347273934122924,0.0,0.0,0.0,0.0 
 08/06  12:00:00,23.51913852868723,1866.248709565795,1796.3124943808825,23.13080152392137,4766.12948077864,4415.498198419366,31.98802827930082,0.0,0.0,0.0,0.0,32.744920452213634,0.0,0.0,0.0,0.0 
 08/06  13:00:00,24.2995802321268,1795.5149988207745,1866.0729546449652,23.652435562432245,6457.497875261941,6374.317102136253,30.521809246248843,0.0,0.0,0.0,0.0,31.73093365849242,0.0,0.0,0.0,0.0 
 08/06  14:00:00,24.935865600745146,1518.2754922339961,1486.530120484128,24.233398625916493,6473.3568547726245,6440.519023717723,29.381677442840832,0.0,0.0,0.0,0.0,30.642158125044986,0.0,0.0,0.0,0.0 
 08/06  15:00:00,25.658677237495667,2004.660364316078,1961.5732801595664,24.8628564583065,7595.7889006611595,7425.667105555742,28.146560826820235,0.0,0.0,0.0,0.0,29.51040967554529,0.0,0.0,0.0,0.0 
 08/06  16:00:00,26.458403008815438,1807.8307311726262,1864.7868685187273,25.57871317929676,7996.708284085813,8023.246001768158,26.84586392018399,0.0,0.0,0.0,0.0,28.279785032286703,0.0,0.0,0.0,0.0 
 08/06  17:00:00,27.04826499393135,969.478669320913,1107.4869811205506,26.250174199428194,6457.2814310673375,6762.4994179016285,25.9287544316715,0.0,0.0,0.0,0.0,27.17689608026713,0.0,0.0,0.0,0.0 
 08/06  18:00:00,27.227620805237784,-32.545308803474654,70.02602069400535,26.699187403825064,3338.4062081742436,3747.6365094777702,25.656779801536132,0.0,0.0,0.0,0.0,26.465931859658944,0.0,0.0,0.0,0.0 
 08/06  19:00:00,27.083434728481624,-619.2654875385279,-561.8492221594831,26.86657402064452,448.00555479456625,774.5172157780121,25.874910993053472,0.0,0.0,0.0,0.0,26.20630147987938,0.0,0.0,0.0,0.0 
 08/06  20:00:00,26.758949934949726,-926.071985610507,-900.4672221775508,26.80506608932937,-1659.651491051596,-1440.7577915512402,26.373241094132148,0.0,0.0,0.0,0.0,26.301320957585403,0.0,0.0,0.0,0.0 
 08/06  21:00:00,26.352157846240218,-1038.9708621289446,-1033.0156416678742,26.589312642928512,-2965.0405237092036,-2840.500816105799,27.013088855990492,0.0,0.0,0.0,0.0,26.63761107714051,0.0,0.0,0.0,0.0 
 08/06  22:00:00,25.91968636428028,-1072.7388075673643,-1071.7312097120239,26.283439894169693,-3697.5659429345455,-3629.912816452449,27.71249826205027,0.0,0.0,0.0,0.0,27.122590947246056,0.0,0.0,0.0,0.0 
 08/06  23:00:00,25.489951359071085,-1027.2616229646417,-1035.6229221598358,25.93097182791581,-4011.6773198879055,-3992.524518153061,28.427657920894344,0.0,0.0,0.0,0.0,27.693736435235962,0.0,0.0,0.0,0.0 
 08/06  24:00:00,25.073467531483804,-1032.845518979075,-1029.014557580924,25.56038819771735,-4166.501296265842,-4149.058534917529,29.140772521127428,0.0,0.0,0.0,0.0,28.308870194733537,0.0,0.0,0.0,0.0 
 08/07  01:00:00,24.653946298313983,-1020.8474898400752,-1026.3972509742396,25.178220246665738,-4257.549489570869,-4255.226062126636,29.87201182333022,0.0,0.0,0.0,0.0,28.952132034369413,0.0,0.0,0.0,0.0 
 08/07  02:00:00,24.249595925442584,-963.2276027100331,-973.8381972928458,24.79430155792968,-4210.664014874761,-4226.746409970308,30.59925249001953,0.0,0.0,0.0,0.0,29.618030257473855,0.0,0.0,0.0,0.0 
 08/07  03:00:00,23.886304414500845,-816.6969926145368,-838.6250658676242,24.424460285241032,-3938.7610071163263,-3987.484907621686,31.273795519320377,0.0,0.0,0.0,0.0,30.28020153840459,0.0,0.0,0.0,0.0 
 08/07  04:00:00,23.582150299103404,-697.8774914749695,-709.1519794678909,24.086766523966546,-3549.938747860415,-3599.2514421042997,31.85147379978021,0.0,0.0,0.0,0.0,30.89938412815308,0.0,0.0,0.0,0.0 
 08/07  05:00:00,23.318380007991216,-605.4380800067582,-617.5852557587077,23.7839142854553,-3173.201167313723,-3221.707506605438,32.362231512774244,0.0,0.0,0.0,0.0,31.466847211143797,0.0,0.0,0.0,0.0 
 08/07  06:00:00,23.09166350002043,-520.6011688892393,-529.8847525934464,23.51515604873622,-2804.32028428219,-2849.520545356828,32.808627587288726,0.0,0.0,0.0,0.0,31.980277721884796,0.0,0.0,0.0,0.0 
 08/07  07:00:00,22.891445879251542,-481.65193639955055,-483.10228631915095,23.27698191004437,-2514.3191885122505,-2544.212740950578,33.2086617700934,0.0,0.0,0.0,0.0,32.44319854701218,0.0,0.0,0.0,0.0 
 08/07  08:00:00,22.696534259360135,-474.7196621960335,-480.04722972390516,23.058794108824785,-2348.7969268531733,-2369.8399043098607,33.603411422347634,0.0,0.0,0.0,0.0,32.87393415543287,0.0,0.0,0.0,0.0 
 08/07  09:00:00,22.536811028201967,-292.1798923792446,-321.5056970895639,22.86283152157255,-1958.2513335874837,-2025.5054372299558,33.930711403025896,0.0,0.0,0.0,0.0,33.26624972689311,0.0,0.0,0.0,0.0 
 08/07  10:00:00,22.44606081735983,-184.11626724712653,-189.87659524626096,22.709336553694495,-1484.681381887855,-1536.394704465674,34.11829857412274,0.0,0.0,0.0,0.0,33.577215207589155,0.0,0.0,0.0,0.0 
 08/07  11:00:00,22.391518632553502,-69.45486883082856,-89.44277407409136,22.595553616378375,-1033.9884980927168,-1097.295791087563,34.23160592997984,0.0,0.0,0.0,0.0,33.809846404958755,0.0,0.0,0.0,0.0 
 08/07  12:00:00,22.39661267187482,94.150274402263,74.27457729562974,22.52791571222113,-460.34158446202105,-536.1947328365259,34.22100613231167,0.0,0.0,0.0,0.0,33.94898454877571,0.0,0.0,0.0,0.0 
 08/07  13:00:00,22.463384852499637,230.127042570041,215.50117027803543,22.513721108559363,139.15232288334187,66.17770826846461,34.08240757200162,0.0,0.0,0.0,0.0,33.9782657830613,0.0,0.0,0.0,0.0 
 08/07  14:00:00,22.57387242764846,308.2970837056855,301.3920737602658,22.54987612339196,644.7568108968703,588.8652907358476,33.854426855583846,0.0,0.0,0.0,0.0,33.903735630301654,0.0,0.0,0.0,0.0 
 08/07  15:00:00,22.706739585378113,340.4451270103227,339.9762502215461,22.62507166476687,1003.6827639445717,968.4229976877183,33.58251343890329,0.0,0.0,0.0,0.0,33.74930727349883,0.0,0.0,0.0,0.0 
 08/07  16:00:00,22.83084902504466,250.96623013848352,269.44328145564276,22.720587675972904,1060.4767167170746,1074.46568273288,33.33067915875513,0.0,0.0,0.0,0.0,33.554259266013936,0.0,0.0,0.0,0.0 
 08/07  17:00:00,22.89687457987572,65.38294587043788,91.83108995942766,22.80364154695294,732.6928896974648,791.6511725731401,33.1975438639002,0.0,0.0,0.0,0.0,33.385661636067894,0.0,0.0,0.0,0.0 
 08/07  18:00:00,22.87519454365265,-179.58549235556302,-147.21482633984033,22.8423470701473,83.46381440263553,178.52941411887434,33.24120218858689,0.0,0.0,0.0,0.0,33.30740427268218,0.0,0.0,0.0,0.0 
 08/07  19:00:00,22.756190803584097,-396.7241578979349,-374.26984787921344,22.814580495732308,-702.3843732398615,-605.502711095502,33.48197027343867,0.0,0.0,0.0,0.0,33.36352748484487,0.0,0.0,0.0,0.0 
